CityName,PinCode,Name of Location ,State Name,Region,COD,Provider,zone_id
Kollam,690540,Umayanallur Ie,Kerala,South,N,ARAMEX,1490
Kollam,690542,Madathilkaranma,Kerala,South,N,ARAMEX,1490
Kollam,690543,Karali Jn,Kerala,South,N,ARAMEX,1490
Kollam,690547,Thattarkonam,Kerala,South,N,ARAMEX,1490
Alappuzha,690553,Kayamkulam,Kerala,South,N,ARAMEX,1490
Alappuzha,690557,Kayamkulam,Kerala,South,N,ARAMEX,1490
Alappuzha,690559,Kayamkulam,Kerala,South,N,ARAMEX,1490
Kollam,690561,T K M College,Kerala,South,N,ARAMEX,1490
Alappuzha,690564,Kayamkulam,Kerala,South,N,ARAMEX,1490
Kollam,690567,Pathirickal,Kerala,South,N,ARAMEX,1490
Kollam,690568,Thodiyur North,Kerala,South,N,ARAMEX,1490
Kollam,690569,Venkolla,Kerala,South,N,ARAMEX,1490
Kollam,690573,Sadanandapuram,Kerala,South,N,ARAMEX,1490
Kollam,690574,Perumkulam,Kerala,South,N,ARAMEX,1490
Kollam,691001,Kollayil,Kerala,South,Y,ARAMEX,1490
Kollam,691002,Quilon,Kerala,South,N,ARAMEX,1490
Kollam,691003,Mathilil,Kerala,South,N,ARAMEX,1490
Kollam,691004,Kizhakkenela,Kerala,South,Y,ARAMEX,1490
Kollam,691005,Thekkevila,Kerala,South,Y,ARAMEX,1490
Kollam,691006,Quilon,Kerala,South,N,ARAMEX,1490
Kollam,691007,Thattakkattu Market,Kerala,South,Y,ARAMEX,1490
Kollam,691008,Quilon,Kerala,South,N,ARAMEX,1490
Kollam,691009,Quilon,Kerala,South,N,ARAMEX,1490
Kollam,691010,Munroethuruthu,Kerala,South,Y,ARAMEX,1490
Kollam,691011,Eravipuram,Kerala,South,Y,ARAMEX,1490
Kollam,691012,Thodiyur,Kerala,South,N,ARAMEX,1490
Kollam,691013,Quilon,Kerala,South,N,ARAMEX,1490
Kollam,691014,Kollam,Kerala,SOUTH,N,ARAMEX,1490
Kollam,691016,Thevalappuram,Kerala,South,Y,ARAMEX,1490
Kollam,691017,Ayathil,Kerala,South,Y,ARAMEX,1490
Kollam,691018,Valavupacha,Kerala,South,N,ARAMEX,1490
Kollam,691019,Quilon,Kerala,South,N,ARAMEX,1490
Kollam,691020,Koovakkad,Kerala,South,Y,ARAMEX,1490
Kollam,691021,Pattathanam,Kerala,South,Y,ARAMEX,1490
Kollam,691302,Puthenthura,Kerala,South,N,ARAMEX,1490
Kollam,691303,Prakkulam,Kerala,South,N,ARAMEX,1490
Kollam,691305,Vilakudy,Kerala,South,N,ARAMEX,1490
Kollam,691306,Vayyanam,Kerala,South,N,ARAMEX,1490
Kollam,691307,Manalil,Kerala,South,N,ARAMEX,1490
Kollam,691308,Ozhukkuparackal,Kerala,South,N,ARAMEX,1490
Kollam,691309,Vettithitta,Kerala,South,N,ARAMEX,1490
Kollam,691310,Thirumullavaram,Kerala,South,N,ARAMEX,1490
Kollam,691311,Maranad,Kerala,South,N,ARAMEX,1490
Kollam,691312,Vilakkuvattom,Kerala,South,N,ARAMEX,1490
Kollam,691315,Mavadi,Kerala,South,N,ARAMEX,1490
Kollam,691316,Aryankavu,Kerala,South,N,ARAMEX,1490
Kollam,691317,Chozhiakode,Kerala,South,N,ARAMEX,1490
Kollam,691318,Karavaloor,Kerala,South,N,ARAMEX,1490
Kollam,691319,Cherupoika,Kerala,South,N,ARAMEX,1490
Kollam,691320,Alayamon,Kerala,South,N,ARAMEX,1490
Kollam,691321,Edamulackal,Kerala,South,N,ARAMEX,1490
Kollam,691322,Kottukkal,Kerala,South,N,ARAMEX,1490
Kollam,691324,Karukone,Kerala,South,N,ARAMEX,1490
Kollam,691326,Nediyara,Kerala,South,N,ARAMEX,1490
Kollam,691329,Vadakkumbhagom,Kerala,South,N,ARAMEX,1490
Kollam,691330,Bharatheepuram,Kerala,South,N,ARAMEX,1490
Kollam,691331,Plappally,Kerala,South,N,ARAMEX,1490
Kollam,691332,Kariyara,Kerala,South,N,ARAMEX,1490
Kollam,691333,Vendar,Kerala,South,N,ARAMEX,1490
Kollam,691334,Ponmana,Kerala,South,N,ARAMEX,1490
Kollam,691500,Pidavoor,Kerala,South,N,ARAMEX,1490
Kollam,691501,Kundayam,Kerala,South,N,ARAMEX,1490
Kollam,691502,Muthupilakkad,Kerala,South,N,ARAMEX,1490
Kollam,691503,Padinjattakkara,Kerala,South,N,ARAMEX,1490
Kollam,691505,Marthandankara,Kerala,South,N,ARAMEX,1490
Kollam,691506,Nellettil,Kerala,South,N,ARAMEX,1490
Kollam,691507,Venga,Kerala,South,N,ARAMEX,1490
Kollam,691508,Vilanthara Jn,Kerala,South,N,ARAMEX,1490
Kollam,691509,Valathungal,Kerala,South,N,ARAMEX,1490
Kollam,691510,Meeyannur,Kerala,South,N,ARAMEX,1490
Kollam,691511,Venchembu,Kerala,South,N,ARAMEX,1490
Kollam,691512,Mylakkadu,Kerala,South,N,ARAMEX,1490
Kollam,691514,Thamarakudy,Kerala,South,N,ARAMEX,1490
Kollam,691516,Cheriyavelinallur,Kerala,South,N,ARAMEX,1490
Kollam,691517,Avaneeswaram Rs,Kerala,South,N,ARAMEX,1490
Kollam,691518,Kottavattom,Kerala,South,N,ARAMEX,1490
Kollam,691519,Kudavattur,Kerala,South,N,ARAMEX,1490
Kollam,691520,Varavila,Kerala,South,N,ARAMEX,1490
Kollam,691521,Kumarankudy,Kerala,South,N,ARAMEX,1490
Parippally,691522,Parippally,Kerala,South,N,ARAMEX,1490
Pathanamthitta,691523,Thiruvalla,Kerala,South,N,ARAMEX,1490
Pathanamthitta,691524,Pavumba,Kerala,South,N,ARAMEX,1490
Pathanamthitta,691529,Vadakkadathukavu Jn.Edso,Kerala,South,N,ARAMEX,1490
Pathanamthitta,691530,Velamannoor,Kerala,South,N,ARAMEX,1490
Kollam,691531,Podiyattuvila,Kerala,South,N,ARAMEX,1490
Kollam,691532,Polachira,Kerala,South,N,ARAMEX,1490
Kollam,691534,Poruvazhy,Kerala,South,N,ARAMEX,1490
Kollam,691535,Kaithode,Kerala,South,N,ARAMEX,1490
Kollam,691536,Vayakkal,Kerala,South,N,ARAMEX,1490
Kollam,691537,Ottackal,Kerala,South,N,ARAMEX,1490
Kollam,691538,Kollaka,Kerala,South,N,ARAMEX,1490
Kollam,691539,Elamadu,Kerala,South,N,ARAMEX,1490
Kollam,691540,Vellimon West,Kerala,South,N,ARAMEX,1490
Kollam,691541,Venture,Kerala,South,N,ARAMEX,1490
Kollam,691542,Koduvila,Kerala,South,N,ARAMEX,1490
Kollam,691543,Kaithacode,Kerala,South,N,ARAMEX,1490
Kollam,691544,Panayam,Kerala,South,N,ARAMEX,1490
Kollam,691545,Perumannur Edso,Kerala,South,N,ARAMEX,1490
Kollam,691546,Thalavoor,Kerala,South,N,ARAMEX,1490
Kollam,691547,Urukunnu,Kerala,South,N,ARAMEX,1490
Kollam,691548,Vayala-Anchal,Kerala,South,N,ARAMEX,1490
Kollam,691550,Samnagar,Kerala,South,N,ARAMEX,1490
Pathanamthitta,691552,Edakkad,Kerala,South,N,ARAMEX,1490
Pathanamthitta,691553,Puthenkulam,Kerala,South,N,ARAMEX,1490
Kollam,691557,Kureepuzha,Kerala,South,N,ARAMEX,1490
Kollam,691559,Valiyode,Kerala,South,N,ARAMEX,1490
Kollam,691560,Thangasserry,Kerala,South,N,ARAMEX,1490
Edakulangara,691562,Edakulangara,Kerala,South,N,ARAMEX,1490
Kollam,691566,Perumon,Kerala,South,N,ARAMEX,1490
Kollam,691571,Mynagappally North,Kerala,South,N,ARAMEX,1490
Kollam,691573,Veliyam West,Kerala,South,N,ARAMEX,1490
Kollam,691574,Velichikala,Kerala,South,N,ARAMEX,1490
Kollam,691576,Pallisserickal,Kerala,South,N,ARAMEX,1490
Kollam,691577,Mukkoodu,Kerala,South,N,ARAMEX,1490
Kollam,691578,Villumala,Kerala,South,N,ARAMEX,1490
Kollam,691579,Aduthala,Kerala,South,N,ARAMEX,1490
Kollam,691580,Nedungolam,Kerala,South,N,ARAMEX,1490
Kollam,691583,Poonkulanji,Kerala,South,N,ARAMEX,1490
Kollam,691584,Vadamon,Kerala,South,N,ARAMEX,1490
Kollam,691585,Puthur-Kollam,Kerala,South,N,ARAMEX,1490
Kollam,691587,Panthaplavu,Kerala,South,N,ARAMEX,1490
Kollam,691588,Puthukkadukara,Kerala,South,N,ARAMEX,1490
Kollam,691589,Ummannur,Kerala,South,N,ARAMEX,1490
Kollam,691601,Perungalam,Kerala,South,N,ARAMEX,1490
Kollam,691602,Pulippara Jn,Kerala,South,N,ARAMEX,1490
Kollam,691604,Kuriyode,Kerala,South,N,ARAMEX,1490
Kollam,691623,Nellimukku,Kerala,South,N,ARAMEX,1490
Kollam,691625,Placherry,Kerala,South,N,ARAMEX,1490
Trivandrum,695001,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695002,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695003,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695004,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695005,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695007,Thiruvananthapuram,Kerala,SOUTH,N,ARAMEX,1490
Trivandrum,695008,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695009,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695010,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695011,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695012,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695014,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695016,Thiruvananthapuram,Kerala,SOUTH,N,ARAMEX,1490
Trivandrum,695017,Thiruvananthapuram,Kerala,SOUTH,N,ARAMEX,1490
Trivandrum,695021,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695023,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695024,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695033,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695034,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695035,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695036,Trivandrum,Kerala,South,N,ARAMEX,1490
Barton Hills,695037,Trivandrum,Kerala,South,N,ARAMEX,1490
Trivandrum,695039,Punnen Road,Kerala,SOUTH,N,ARAMEX,1490
Trivandrum,695040,Kaimanam,Kerala,SOUTH,N,ARAMEX,1490
Jawahar Nagar,695041,Jawahar Nagar,Kerala,SOUTH,N,ARAMEX,1490
Trivandrum,695581,Thiruvananthapuram,Kerala,SOUTH,N,ARAMEX,1490
Kolkata,700001,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700002,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700003,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700004,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700005,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700006,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700007,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700008,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700009,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700010,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700011,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700012,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700013,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700014,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700015,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700016,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700017,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700018,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700019,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700020,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700021,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700022,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700023,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700024,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700025,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700026,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700027,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700028,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700029,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700030,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700031,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700032,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700033,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700034,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700035,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700036,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700037,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700038,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
South 24 Parganas,700039,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700040,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700041,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700042,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700043,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700044,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700045,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700046,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700047,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700048,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Visakhapatnam,700049,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700050,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700051,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700052,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700053,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700054,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700055,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700056,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Visakhapatnam,700057,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Visakhapatnam,700058,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700059,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700060,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700061,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700062,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700063,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700064,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700065,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700066,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700067,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700068,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700069,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
South 24 Parganas,700070,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700071,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700072,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700073,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700074,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700075,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Visakhapatnam,700076,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700077,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700078,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Visakhapatnam,700079,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700080,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Visakhapatnam,700081,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700082,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Visakhapatnam,700083,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
South 24 Parganas,700084,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700085,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700086,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700087,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700088,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700089,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700090,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700091,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700092,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
South 24 Parganas,700093,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700094,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700095,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
South 24 Parganas,700096,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700097,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700098,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700099,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
South 24 Parganas,700100,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700101,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700102,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
South 24 Parganas,700103,Kolkata,West Bengal,EAST,N,ARAMEX,1506
South 24 Parganas,700104,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
South 24 Parganas,700105,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
North 24 Parganas,700106,Kolkata,West Bengal,EAST,N,ARAMEX,1506
Kolkata,700107,Kolkata,West Bengal,EAST,Y,ARAMEX,1506
Kolkata,700108,Kolkata,West Bengal,EAST,N,ARAMEX,1506
Visakhapatnam,700109,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
North 24 Parganas,700110,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
Visakhapatnam,700111,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
Visakhapatnam,700112,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
North 24 Parganas,700113,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
Visakhapatnam,700114,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
Visakhapatnam,700115,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
Visakhapatnam,700116,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
Visakhapatnam,700117,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
Visakhapatnam,700118,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
North 24 Parganas,700119,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
North 24 Parganas,700121,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
North 24 Parganas,700122,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
North 24 Parganas,700123,North 24 Parganas,West Bengal,East,N,ARAMEX,1506
North 24 Parganas,700135,South 24 Parganas,West Bengal,EAST,N,ARAMEX,1506
North 24 Parganas,700136,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700137,South 24 Parganas,West Bengal,EAST,N,ARAMEX,1506
South 24 Parganas,700138,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700139,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700140,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700141,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700142,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700143,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700144,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700145,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700146,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700147,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700148,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700149,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700150,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700151,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700152,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700153,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
South 24 Parganas,700154,South 24 Parganas,West Bengal,East,N,ARAMEX,1506
North 24 Parganas,700156,Kolkata,West Bengal,EAST,N,ARAMEX,1506
Howrah,711101,Howrah Main,West Bengal,EAST,Y,ARAMEX,1506
Howrah,711102,Howrah Main,West Bengal,EAST,Y,ARAMEX,1506
Howrah,711103,Howrah Main,West Bengal,EAST,Y,ARAMEX,1506
Howrah,711104,Howrah Main,West Bengal,EAST,Y,ARAMEX,1506
Howrah,711105,Howrah Main,West Bengal,EAST,Y,ARAMEX,1506
Howrah,711106,Howrah Main,West Bengal,EAST,Y,ARAMEX,1506
Howrah,711107,Howrah Main,West Bengal,EAST,N,ARAMEX,1506
Howrah,711108,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711109,Howrah Main,West Bengal,EAST,N,ARAMEX,1506
Howrah,711201,Howrah Main,West Bengal,EAST,N,ARAMEX,1506
Howrah,711202,Howrah Main,West Bengal,EAST,N,ARAMEX,1506
Howrah,711203,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711204,Howrah Main,West Bengal,EAST,N,ARAMEX,1506
Howrah,711205,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Dankuni,711224,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Howrah,711225,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711227,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah Countryside,711247,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711302,Howrah Main,West Bengal,EAST,N,ARAMEX,1506
Howrah,711303,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711304,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711305,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711306,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711307,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711308,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711309,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711310,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Old Jagacha,711311,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711312,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711313,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711315,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711316,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah Countryside,711320,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
G I Press Colony,711321,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711322,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Kona,711323,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711328,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711401,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Baltikuri,711402,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711403,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711405,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Garalgacha,711406,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711409,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Howrah,711411,Howrah Countryside,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712101,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712102,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712103,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712104,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712105,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712123,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712124,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712125,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712136,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712148,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712149,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712150,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712201,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712202,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712203,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712204,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Morepukur,712205,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712221,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712222,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712223,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712224,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712232,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712233,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712235,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712245,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712246,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712247,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712248,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712249,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712258,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712304,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712306,Hooghly,West Bengal,EAST,N,ARAMEX,1506
Hooghly,712308,Hooghly,West Bengal,EAST,N,ARAMEX,1506
